MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
Elapsed time is 57.155718 seconds.
Elapsed time is 56.695226 seconds.
Elapsed time is 56.761682 seconds.
Elapsed time is 56.989461 seconds.
Elapsed time is 57.083833 seconds.
Elapsed time is 57.104971 seconds.
Elapsed time is 56.953315 seconds.
Elapsed time is 56.903391 seconds.
Elapsed time is 56.917599 seconds.
Elapsed time is 57.165035 seconds.
Elapsed time is 57.325612 seconds.
Elapsed time is 57.149772 seconds.
Elapsed time is 57.007313 seconds.
Elapsed time is 56.817948 seconds.
Elapsed time is 57.127598 seconds.
Elapsed time is 56.932561 seconds.
Elapsed time is 56.893281 seconds.
Elapsed time is 57.082532 seconds.
Elapsed time is 57.191308 seconds.
Elapsed time is 57.121559 seconds.
Elapsed time is 57.208243 seconds.
Elapsed time is 57.327717 seconds.
Elapsed time is 57.196241 seconds.
Elapsed time is 57.244835 seconds.
Elapsed time is 57.360452 seconds.
Elapsed time is 57.162671 seconds.
Elapsed time is 57.416028 seconds.
Elapsed time is 57.411493 seconds.
Elapsed time is 57.460354 seconds.
Elapsed time is 57.085840 seconds.
Elapsed time is 57.184505 seconds.
Elapsed time is 56.934224 seconds.
Elapsed time is 56.974126 seconds.
Elapsed time is 57.177360 seconds.
Elapsed time is 57.068412 seconds.
Elapsed time is 56.958302 seconds.
Elapsed time is 57.276698 seconds.
Elapsed time is 56.867107 seconds.
Elapsed time is 57.070071 seconds.
Elapsed time is 57.082315 seconds.
Elapsed time is 57.210249 seconds.
Elapsed time is 56.930633 seconds.
Elapsed time is 57.000565 seconds.
Elapsed time is 57.401521 seconds.
Elapsed time is 57.151141 seconds.
Elapsed time is 57.203376 seconds.
Elapsed time is 57.188239 seconds.
Elapsed time is 57.050636 seconds.
Elapsed time is 57.705284 seconds.
Elapsed time is 56.840823 seconds.
Elapsed time is 57.206493 seconds.
Elapsed time is 56.998185 seconds.
Elapsed time is 57.585689 seconds.
Elapsed time is 56.895979 seconds.
Elapsed time is 57.227535 seconds.
Elapsed time is 57.150137 seconds.
Elapsed time is 57.289160 seconds.
Elapsed time is 57.086585 seconds.
Elapsed time is 57.162583 seconds.
Elapsed time is 57.062930 seconds.
Elapsed time is 57.155928 seconds.
Elapsed time is 57.223731 seconds.
Elapsed time is 57.349426 seconds.
Elapsed time is 57.258477 seconds.
Elapsed time is 57.184180 seconds.
Elapsed time is 57.059658 seconds.
Elapsed time is 57.246292 seconds.
Elapsed time is 56.984936 seconds.
Elapsed time is 57.127661 seconds.
Elapsed time is 57.015121 seconds.
Elapsed time is 57.133944 seconds.
Elapsed time is 57.034710 seconds.
Elapsed time is 57.008403 seconds.
Elapsed time is 57.121032 seconds.
Elapsed time is 57.071414 seconds.
Elapsed time is 57.176342 seconds.
Elapsed time is 57.134017 seconds.
Elapsed time is 57.145185 seconds.
Elapsed time is 57.241441 seconds.
Elapsed time is 57.134356 seconds.
Elapsed time is 57.456395 seconds.
Elapsed time is 57.368994 seconds.
Elapsed time is 57.201591 seconds.
Elapsed time is 57.346113 seconds.
     1         250         3288.76        2.02e+06        0.001      0.0535437
Elapsed time is 57.158573 seconds.
Elapsed time is 57.597604 seconds.
Elapsed time is 57.424097 seconds.
Elapsed time is 57.674545 seconds.
Elapsed time is 57.412084 seconds.
Elapsed time is 57.382807 seconds.
Elapsed time is 57.603810 seconds.
Elapsed time is 57.370892 seconds.
Elapsed time is 57.491289 seconds.
Elapsed time is 57.666448 seconds.
Elapsed time is 57.442984 seconds.
Elapsed time is 57.467355 seconds.
Elapsed time is 57.489704 seconds.
Elapsed time is 57.697882 seconds.
Elapsed time is 57.478814 seconds.
Elapsed time is 57.619393 seconds.
Elapsed time is 57.379708 seconds.
Elapsed time is 57.443301 seconds.
Elapsed time is 57.559278 seconds.
Elapsed time is 57.824815 seconds.
Elapsed time is 57.366412 seconds.
Elapsed time is 57.472671 seconds.
Elapsed time is 57.602205 seconds.
Elapsed time is 57.442394 seconds.
Elapsed time is 57.414790 seconds.
Elapsed time is 57.819719 seconds.
Elapsed time is 57.364503 seconds.
Elapsed time is 57.429352 seconds.
Elapsed time is 57.495745 seconds.
Elapsed time is 56.921586 seconds.
Elapsed time is 57.498295 seconds.
Elapsed time is 56.862854 seconds.
Elapsed time is 57.339676 seconds.
Elapsed time is 57.153153 seconds.
Elapsed time is 56.977383 seconds.
Elapsed time is 56.951371 seconds.
Elapsed time is 57.817032 seconds.
Elapsed time is 57.033416 seconds.
Elapsed time is 57.034716 seconds.
Elapsed time is 57.146344 seconds.
Elapsed time is 57.113410 seconds.
Elapsed time is 57.087045 seconds.
Elapsed time is 57.227052 seconds.
Elapsed time is 57.319467 seconds.
Elapsed time is 57.108334 seconds.
Elapsed time is 57.226276 seconds.
Elapsed time is 57.103734 seconds.
Elapsed time is 56.927119 seconds.
Elapsed time is 57.107122 seconds.
Elapsed time is 57.143013 seconds.
Elapsed time is 57.224623 seconds.
Elapsed time is 57.194598 seconds.
Elapsed time is 57.123373 seconds.
Elapsed time is 56.987695 seconds.
Elapsed time is 57.302998 seconds.
Elapsed time is 56.945557 seconds.
Elapsed time is 57.107793 seconds.
Elapsed time is 57.178679 seconds.
Elapsed time is 57.139424 seconds.
Elapsed time is 57.036459 seconds.
Elapsed time is 57.239552 seconds.
Elapsed time is 56.998299 seconds.
Elapsed time is 57.481229 seconds.
Elapsed time is 57.221681 seconds.
Elapsed time is 57.116383 seconds.
Elapsed time is 56.867396 seconds.
Elapsed time is 57.228158 seconds.
Elapsed time is 57.330381 seconds.
Elapsed time is 56.910158 seconds.
Elapsed time is 57.154659 seconds.
Elapsed time is 57.019153 seconds.
Elapsed time is 57.243299 seconds.
Elapsed time is 57.178794 seconds.
Elapsed time is 57.067580 seconds.
Elapsed time is 57.017161 seconds.
Elapsed time is 57.068097 seconds.
Elapsed time is 56.944695 seconds.
Elapsed time is 56.945369 seconds.
Elapsed time is 57.057675 seconds.
Elapsed time is 56.979288 seconds.
Elapsed time is 57.221701 seconds.
Elapsed time is 57.062970 seconds.
Elapsed time is 57.269554 seconds.
Elapsed time is 57.171440 seconds.
Elapsed time is 57.011268 seconds.
Elapsed time is 57.025137 seconds.
Elapsed time is 57.237681 seconds.
Elapsed time is 56.796807 seconds.
Elapsed time is 56.981239 seconds.
Elapsed time is 56.650898 seconds.
Elapsed time is 56.912161 seconds.
Elapsed time is 56.987816 seconds.
Elapsed time is 57.203564 seconds.
Elapsed time is 57.194244 seconds.
Elapsed time is 57.095210 seconds.
Elapsed time is 57.249644 seconds.
Elapsed time is 56.836423 seconds.
Elapsed time is 57.409072 seconds.
Elapsed time is 57.135642 seconds.
Elapsed time is 56.838093 seconds.
Elapsed time is 57.213553 seconds.
Elapsed time is 56.991179 seconds.
Elapsed time is 57.137873 seconds.
Elapsed time is 57.000537 seconds.
Elapsed time is 57.147791 seconds.
Elapsed time is 57.261944 seconds.
Elapsed time is 57.063378 seconds.
Elapsed time is 57.080754 seconds.
Elapsed time is 57.259452 seconds.
Elapsed time is 57.067729 seconds.
Elapsed time is 56.986732 seconds.
Elapsed time is 57.035291 seconds.
Elapsed time is 56.972217 seconds.
Elapsed time is 57.070451 seconds.
Elapsed time is 56.842379 seconds.
Elapsed time is 57.072622 seconds.
Elapsed time is 56.975863 seconds.
Elapsed time is 56.893802 seconds.
Elapsed time is 57.017051 seconds.
Elapsed time is 57.112783 seconds.
Elapsed time is 57.089057 seconds.
Elapsed time is 57.181636 seconds.
Elapsed time is 56.996166 seconds.
Elapsed time is 56.951023 seconds.
Elapsed time is 57.025425 seconds.
     2         375         2165.07        3.79e+05       0.0001      0.0272619
Elapsed time is 57.216585 seconds.
Elapsed time is 57.229467 seconds.
Elapsed time is 57.102461 seconds.
Elapsed time is 57.320068 seconds.
Elapsed time is 56.944922 seconds.
Elapsed time is 56.957821 seconds.
Elapsed time is 57.121645 seconds.
Elapsed time is 56.941692 seconds.
Elapsed time is 57.008341 seconds.
Elapsed time is 57.717742 seconds.
Elapsed time is 57.052149 seconds.
Elapsed time is 57.234985 seconds.
Elapsed time is 56.932025 seconds.
Elapsed time is 57.096980 seconds.
Elapsed time is 57.172175 seconds.
Elapsed time is 57.165297 seconds.
Elapsed time is 57.108702 seconds.
Elapsed time is 57.012944 seconds.
Elapsed time is 56.846203 seconds.
Elapsed time is 57.271269 seconds.
Elapsed time is 57.014215 seconds.
Elapsed time is 56.935228 seconds.
Elapsed time is 57.051336 seconds.
Elapsed time is 57.194118 seconds.
Elapsed time is 57.177140 seconds.
Elapsed time is 56.995241 seconds.
Elapsed time is 57.121736 seconds.
Elapsed time is 57.122196 seconds.
Elapsed time is 57.211072 seconds.
Elapsed time is 57.266590 seconds.
Elapsed time is 56.999729 seconds.
Elapsed time is 57.243784 seconds.
Elapsed time is 56.893462 seconds.
Elapsed time is 56.872841 seconds.
Elapsed time is 56.720593 seconds.
Elapsed time is 56.838960 seconds.
Elapsed time is 57.351617 seconds.
Elapsed time is 56.992642 seconds.
Elapsed time is 56.872797 seconds.
Elapsed time is 57.001551 seconds.
Elapsed time is 56.968122 seconds.
Elapsed time is 57.101296 seconds.
Elapsed time is 57.157708 seconds.
Elapsed time is 56.958627 seconds.
Elapsed time is 57.014516 seconds.
Elapsed time is 57.206454 seconds.
Elapsed time is 57.097488 seconds.
Elapsed time is 57.325404 seconds.
Elapsed time is 57.087522 seconds.
Elapsed time is 56.956080 seconds.
Elapsed time is 56.700122 seconds.
Elapsed time is 57.051068 seconds.
Elapsed time is 56.992521 seconds.
Elapsed time is 57.527400 seconds.
Elapsed time is 57.231760 seconds.
Elapsed time is 57.361921 seconds.
Elapsed time is 56.879795 seconds.
Elapsed time is 57.251178 seconds.
Elapsed time is 56.876041 seconds.
Elapsed time is 56.853955 seconds.
Elapsed time is 57.074768 seconds.
Elapsed time is 57.002261 seconds.
Elapsed time is 56.989190 seconds.
Elapsed time is 56.991714 seconds.
Elapsed time is 56.938728 seconds.
Elapsed time is 57.147757 seconds.
Elapsed time is 57.034281 seconds.
Elapsed time is 57.013827 seconds.
Elapsed time is 57.158452 seconds.
Elapsed time is 57.148687 seconds.
Elapsed time is 57.023151 seconds.
Elapsed time is 56.917821 seconds.
Elapsed time is 56.984432 seconds.
Elapsed time is 57.091906 seconds.
Elapsed time is 57.081684 seconds.
Elapsed time is 57.118369 seconds.
Elapsed time is 57.127584 seconds.
Elapsed time is 56.945083 seconds.
Elapsed time is 57.322151 seconds.
Elapsed time is 57.287638 seconds.
Elapsed time is 56.933035 seconds.
Elapsed time is 57.294392 seconds.
Elapsed time is 56.856965 seconds.
Elapsed time is 57.119376 seconds.
Elapsed time is 57.011056 seconds.
Elapsed time is 57.016429 seconds.
Elapsed time is 57.229159 seconds.
Elapsed time is 57.385110 seconds.
Elapsed time is 56.928293 seconds.
Elapsed time is 57.137297 seconds.
Elapsed time is 57.022808 seconds.
Elapsed time is 56.858051 seconds.
Elapsed time is 57.150273 seconds.
Elapsed time is 56.992021 seconds.
Elapsed time is 56.903816 seconds.
Elapsed time is 57.080122 seconds.
Elapsed time is 57.023103 seconds.
Elapsed time is 57.150709 seconds.
Elapsed time is 57.008453 seconds.
Elapsed time is 57.158516 seconds.
Elapsed time is 57.112537 seconds.
Elapsed time is 57.189684 seconds.
Elapsed time is 57.220406 seconds.
Elapsed time is 57.098986 seconds.
Elapsed time is 57.135198 seconds.
Elapsed time is 56.987971 seconds.
Elapsed time is 57.212145 seconds.
Elapsed time is 57.218404 seconds.
Elapsed time is 57.032982 seconds.
Elapsed time is 57.187120 seconds.
Elapsed time is 56.893979 seconds.
Elapsed time is 57.016541 seconds.
Elapsed time is 57.241900 seconds.
Elapsed time is 57.194933 seconds.
Elapsed time is 57.294027 seconds.
Elapsed time is 57.170274 seconds.
Elapsed time is 57.083949 seconds.
Elapsed time is 57.248660 seconds.
Elapsed time is 57.223576 seconds.
Elapsed time is 57.149367 seconds.
Elapsed time is 57.006214 seconds.
Elapsed time is 57.037001 seconds.
Elapsed time is 57.025859 seconds.
Elapsed time is 56.880169 seconds.
Elapsed time is 56.943190 seconds.
     3         500         1769.12        1.64e+05        1e-05      0.0323583
Elapsed time is 57.278466 seconds.
Elapsed time is 57.104562 seconds.
Elapsed time is 56.853689 seconds.
Elapsed time is 57.072105 seconds.
Elapsed time is 57.538543 seconds.
Elapsed time is 57.394157 seconds.
Elapsed time is 57.755484 seconds.
Elapsed time is 57.162911 seconds.
Elapsed time is 57.146714 seconds.
Elapsed time is 56.861792 seconds.
Elapsed time is 57.098016 seconds.
Elapsed time is 57.184106 seconds.
Elapsed time is 57.283126 seconds.
Elapsed time is 57.075822 seconds.
Elapsed time is 57.399555 seconds.
Elapsed time is 57.026323 seconds.
Elapsed time is 57.073960 seconds.
Elapsed time is 57.594258 seconds.
Elapsed time is 57.173926 seconds.
Elapsed time is 57.135806 seconds.
Elapsed time is 57.609336 seconds.
Elapsed time is 57.081774 seconds.
Elapsed time is 56.862919 seconds.
Elapsed time is 57.122507 seconds.
Elapsed time is 57.175815 seconds.
Elapsed time is 57.196132 seconds.
Elapsed time is 56.977650 seconds.
Elapsed time is 57.139517 seconds.
Elapsed time is 57.095891 seconds.
Elapsed time is 56.962778 seconds.
Elapsed time is 57.806268 seconds.
Elapsed time is 56.968095 seconds.
Elapsed time is 57.062696 seconds.
Elapsed time is 57.186604 seconds.
Elapsed time is 57.417940 seconds.
Elapsed time is 56.909424 seconds.
Elapsed time is 57.092589 seconds.
Elapsed time is 57.209594 seconds.
Elapsed time is 57.280240 seconds.
Elapsed time is 57.116261 seconds.
Elapsed time is 56.898884 seconds.
Elapsed time is 57.038437 seconds.
Elapsed time is 57.122095 seconds.
Elapsed time is 56.882427 seconds.
Elapsed time is 56.924029 seconds.
Elapsed time is 57.141254 seconds.
Elapsed time is 57.020236 seconds.
Elapsed time is 56.980329 seconds.
Elapsed time is 56.882308 seconds.
Elapsed time is 57.113711 seconds.
Elapsed time is 57.094960 seconds.
Elapsed time is 57.214751 seconds.
Elapsed time is 56.944617 seconds.
Elapsed time is 57.196482 seconds.
Elapsed time is 57.210954 seconds.
Elapsed time is 57.432605 seconds.
Elapsed time is 57.010541 seconds.
Elapsed time is 57.099059 seconds.
Elapsed time is 56.939218 seconds.
Elapsed time is 57.194986 seconds.
Elapsed time is 57.098053 seconds.
Elapsed time is 56.982715 seconds.
Elapsed time is 56.846231 seconds.
Elapsed time is 57.294703 seconds.
Elapsed time is 56.960433 seconds.
Elapsed time is 56.808894 seconds.
Elapsed time is 57.189280 seconds.
Elapsed time is 56.928898 seconds.
Elapsed time is 57.046716 seconds.
Elapsed time is 57.039265 seconds.
Elapsed time is 56.956287 seconds.
Elapsed time is 56.933725 seconds.
Elapsed time is 57.205088 seconds.
Elapsed time is 57.033922 seconds.
Elapsed time is 56.994989 seconds.
Elapsed time is 57.092988 seconds.
Elapsed time is 57.245644 seconds.
Elapsed time is 57.000046 seconds.
Elapsed time is 57.369000 seconds.
Elapsed time is 57.137209 seconds.
Elapsed time is 57.042412 seconds.
Elapsed time is 56.888617 seconds.
Elapsed time is 56.923955 seconds.
Elapsed time is 56.813429 seconds.
Elapsed time is 56.968561 seconds.
Elapsed time is 57.024341 seconds.
Elapsed time is 57.104963 seconds.
Elapsed time is 57.111513 seconds.
Elapsed time is 57.085859 seconds.
Elapsed time is 57.210618 seconds.
Elapsed time is 57.191156 seconds.
Elapsed time is 57.066336 seconds.
Elapsed time is 57.018688 seconds.
Elapsed time is 57.146818 seconds.
Elapsed time is 57.061855 seconds.
Elapsed time is 56.932206 seconds.
Elapsed time is 57.244738 seconds.
Elapsed time is 57.251736 seconds.
Elapsed time is 56.866079 seconds.
Elapsed time is 56.981130 seconds.
Elapsed time is 57.221687 seconds.
Elapsed time is 57.098627 seconds.
Elapsed time is 57.113578 seconds.
Elapsed time is 57.106737 seconds.
Elapsed time is 57.229536 seconds.
Elapsed time is 57.055436 seconds.
Elapsed time is 57.350911 seconds.
Elapsed time is 57.079475 seconds.
Elapsed time is 57.041474 seconds.
Elapsed time is 57.126169 seconds.
Elapsed time is 57.093252 seconds.
Elapsed time is 57.205684 seconds.
Elapsed time is 57.403560 seconds.
Elapsed time is 57.154634 seconds.
Elapsed time is 57.225201 seconds.
Elapsed time is 56.932878 seconds.
Elapsed time is 57.302133 seconds.
Elapsed time is 57.055865 seconds.
Elapsed time is 56.910529 seconds.
Elapsed time is 57.198561 seconds.
Elapsed time is 57.260162 seconds.
Elapsed time is 56.965868 seconds.
Elapsed time is 57.179659 seconds.
Elapsed time is 57.174516 seconds.
Elapsed time is 57.440592 seconds.
     4         625         1636.93         1.8e+05        1e-06      0.0255885
Elapsed time is 57.148882 seconds.
Elapsed time is 57.151320 seconds.
Elapsed time is 57.344446 seconds.
Elapsed time is 57.283947 seconds.
Elapsed time is 57.327824 seconds.
Elapsed time is 57.180619 seconds.
Elapsed time is 57.184121 seconds.
Elapsed time is 57.112269 seconds.
Elapsed time is 57.469889 seconds.
Elapsed time is 57.266304 seconds.
Elapsed time is 57.167152 seconds.
Elapsed time is 57.310796 seconds.
Elapsed time is 56.899235 seconds.
Elapsed time is 57.083644 seconds.
Elapsed time is 57.029476 seconds.
Elapsed time is 57.345355 seconds.
Elapsed time is 57.610863 seconds.
Elapsed time is 56.969999 seconds.
Elapsed time is 57.259888 seconds.
Elapsed time is 56.916874 seconds.
Elapsed time is 56.926771 seconds.
Elapsed time is 57.104036 seconds.
Elapsed time is 56.887936 seconds.
Elapsed time is 57.225367 seconds.
Elapsed time is 56.978424 seconds.
Elapsed time is 56.979458 seconds.
Elapsed time is 57.079725 seconds.
Elapsed time is 57.100093 seconds.
Elapsed time is 57.259142 seconds.
Elapsed time is 57.208092 seconds.
Elapsed time is 57.088973 seconds.
Elapsed time is 57.375799 seconds.
Elapsed time is 56.909097 seconds.
Elapsed time is 57.027793 seconds.
Elapsed time is 57.000020 seconds.
Elapsed time is 57.064406 seconds.
Elapsed time is 57.183716 seconds.
Elapsed time is 57.302018 seconds.
Elapsed time is 57.201461 seconds.
Elapsed time is 57.426297 seconds.
Elapsed time is 57.036766 seconds.
Elapsed time is 57.021244 seconds.
Elapsed time is 57.092358 seconds.
Elapsed time is 57.059160 seconds.
Elapsed time is 57.102464 seconds.
Elapsed time is 56.910503 seconds.
Elapsed time is 56.943662 seconds.
Elapsed time is 57.882375 seconds.
Elapsed time is 56.942809 seconds.
Elapsed time is 56.948783 seconds.
Elapsed time is 57.030716 seconds.
Elapsed time is 57.263755 seconds.
Elapsed time is 57.006140 seconds.
{Error using imread>get_full_filename (line 516)
File "../image/train_2_5/cali_20.png" does not exist.

Error in imread (line 340)
    fullname = get_full_filename(filename);

Error in fun_dic (line 58)
cur_prelim.set_img(type_cur,struct('img',imread(fullfile(pathname,filename_cur)),'name',filename_cur,'path',pathname));

Error in fun_mapopt (line 56)
parfor k=1:1:n

Error in finDiffEvalAndChkErr

Error in finitedifferences

Error in computeFinDiffGradAndJac

Error in levenbergMarquardt (line 252)
            [JAC,~,~,numEvals,evalOK] =
            computeFinDiffGradAndJac(XOUT,funfcn,confcn,costFun, ...

Error in lsqncommon (line 174)
        levenbergMarquardt(funfcn,xC,flags.verbosity,options,defaultopt,initVals.F,initVals.J,
        ...

Error in lsqnonlin (line 240)
   lsqncommon(funfcn,xCurrent,lb,ub,options,defaultopt,caller,...

Error in patent2_InAndOut (line 68)
[x,nor,res,exitflag,output] = lsqnonlin( @fun_mapopt, para, [],[],options);
} 
  message with properties:

    Identifier: 'MATLAB:connector:connector:ConnectorNotRunning'
     Arguments: {}

MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
connected to 20 workers.
{Error using imread>get_full_filename (line 516)
File "../image/speckle_pattern_4000_pad_0111_20_15000_2000.png" does not exist.

Error in imread (line 340)
    fullname = get_full_filename(filename);

Error in fun_mapopt (line 33)
value = imread('../image/speckle_pattern_4000_pad_0111_20_15000_2000.png');

Error in lsqnonlin (line 196)
            initVals.F = feval(funfcn{3},xCurrent,varargin{:});

Error in patent2_InAndOut (line 68)
[x,nor,res,exitflag,output] = lsqnonlin( @fun_mapopt, para, [],[],options);

Caused by:
    Failure in initial objective function evaluation. LSQNONLIN cannot
    continue.
} 
  message with properties:

    Identifier: 'MATLAB:connector:connector:ConnectorNotRunning'
     Arguments: {}

MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
connected to 20 workers.
Elapsed time is 57.976907 seconds.
Elapsed time is 56.982821 seconds.
Elapsed time is 57.358321 seconds.
Elapsed time is 57.818506 seconds.
Elapsed time is 57.593093 seconds.
Elapsed time is 57.684063 seconds.
