MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
Elapsed time is 69.509537 seconds.
Elapsed time is 75.395798 seconds.

                                        First-Order                    Norm of 
 Iteration  Func-count    Residual       optimality      Lambda           step
     0         173          2778.7        2.72e+05         0.01
Elapsed time is 75.334057 seconds.
Elapsed time is 69.541837 seconds.
Elapsed time is 65.470027 seconds.
Elapsed time is 72.931511 seconds.
Elapsed time is 74.025038 seconds.
Elapsed time is 78.190294 seconds.
Elapsed time is 74.247454 seconds.
Elapsed time is 69.666634 seconds.
Elapsed time is 68.447063 seconds.
Elapsed time is 69.987968 seconds.
Elapsed time is 66.573122 seconds.
Elapsed time is 78.146563 seconds.
Elapsed time is 69.135056 seconds.
Elapsed time is 63.601442 seconds.
Elapsed time is 64.104962 seconds.
Elapsed time is 61.848929 seconds.
Elapsed time is 61.634366 seconds.
Elapsed time is 61.858140 seconds.
Elapsed time is 61.100477 seconds.
Elapsed time is 60.649559 seconds.
Elapsed time is 60.903051 seconds.
Elapsed time is 60.450590 seconds.
Elapsed time is 59.845618 seconds.
Elapsed time is 59.662735 seconds.
Elapsed time is 59.142151 seconds.
Elapsed time is 59.259347 seconds.
Elapsed time is 59.309761 seconds.
Elapsed time is 59.212645 seconds.
Elapsed time is 58.996828 seconds.
Elapsed time is 59.324941 seconds.
Elapsed time is 58.898842 seconds.
Elapsed time is 59.490463 seconds.
Elapsed time is 58.966820 seconds.
Elapsed time is 59.022331 seconds.
Elapsed time is 58.896387 seconds.
Elapsed time is 58.941315 seconds.
Elapsed time is 59.388292 seconds.
Elapsed time is 60.140830 seconds.
Elapsed time is 58.813544 seconds.
Elapsed time is 58.986973 seconds.
Elapsed time is 58.667777 seconds.
Elapsed time is 62.671578 seconds.
Elapsed time is 66.923145 seconds.
Elapsed time is 76.129850 seconds.
Elapsed time is 74.316211 seconds.
Elapsed time is 69.979039 seconds.
Elapsed time is 67.726746 seconds.
Elapsed time is 73.587171 seconds.
Elapsed time is 76.418637 seconds.
Elapsed time is 75.868104 seconds.
Elapsed time is 69.653628 seconds.
Elapsed time is 66.343525 seconds.
Elapsed time is 76.642533 seconds.
Elapsed time is 71.271384 seconds.
Elapsed time is 71.535981 seconds.
Elapsed time is 68.305641 seconds.
Elapsed time is 70.221997 seconds.
Elapsed time is 74.249301 seconds.
Elapsed time is 68.922182 seconds.
Elapsed time is 77.206938 seconds.
Elapsed time is 71.921468 seconds.
Elapsed time is 77.873292 seconds.
Elapsed time is 70.508307 seconds.
Elapsed time is 72.293677 seconds.
Elapsed time is 75.703538 seconds.
Elapsed time is 74.296742 seconds.
Elapsed time is 76.535592 seconds.
Elapsed time is 69.606755 seconds.
Elapsed time is 68.057558 seconds.
Elapsed time is 78.406017 seconds.
Elapsed time is 76.637379 seconds.
Elapsed time is 76.860249 seconds.
Elapsed time is 75.694536 seconds.
Elapsed time is 70.245655 seconds.
Elapsed time is 66.119560 seconds.
Elapsed time is 64.653829 seconds.
Elapsed time is 70.971930 seconds.
Elapsed time is 67.457170 seconds.
Elapsed time is 62.938270 seconds.
Elapsed time is 61.843965 seconds.
Elapsed time is 61.717235 seconds.
Elapsed time is 61.958610 seconds.
Elapsed time is 61.899653 seconds.
Elapsed time is 60.598557 seconds.
Elapsed time is 60.816133 seconds.
Elapsed time is 60.380614 seconds.
Elapsed time is 59.638681 seconds.
Elapsed time is 60.141246 seconds.
Elapsed time is 59.784935 seconds.
Elapsed time is 60.775875 seconds.
Elapsed time is 59.497334 seconds.
Elapsed time is 62.143527 seconds.
Elapsed time is 59.276426 seconds.
Elapsed time is 59.417846 seconds.
Elapsed time is 58.662848 seconds.
Elapsed time is 58.777490 seconds.
Elapsed time is 58.778867 seconds.
Elapsed time is 58.931922 seconds.
Elapsed time is 59.441514 seconds.
Elapsed time is 59.302169 seconds.
Elapsed time is 59.400986 seconds.
Elapsed time is 58.761015 seconds.
Elapsed time is 58.873243 seconds.
Elapsed time is 59.254841 seconds.
Elapsed time is 66.518717 seconds.
Elapsed time is 74.981380 seconds.
Elapsed time is 74.402338 seconds.
Elapsed time is 73.643073 seconds.
Elapsed time is 67.286718 seconds.
Elapsed time is 77.457810 seconds.
Elapsed time is 67.324463 seconds.
Elapsed time is 75.672216 seconds.
Elapsed time is 67.786724 seconds.
Elapsed time is 69.052262 seconds.
Elapsed time is 73.827003 seconds.
Elapsed time is 67.190522 seconds.
Elapsed time is 73.313747 seconds.
Elapsed time is 73.080741 seconds.
Elapsed time is 69.340664 seconds.
Elapsed time is 68.387141 seconds.
Elapsed time is 71.086682 seconds.
Elapsed time is 71.761841 seconds.
Elapsed time is 73.136052 seconds.
Elapsed time is 74.396026 seconds.
Elapsed time is 66.182090 seconds.
Elapsed time is 66.935988 seconds.
Elapsed time is 78.680260 seconds.
Elapsed time is 68.645775 seconds.
Elapsed time is 74.113720 seconds.
Elapsed time is 65.966997 seconds.
Elapsed time is 75.113425 seconds.
Elapsed time is 72.402563 seconds.
Elapsed time is 67.596206 seconds.
Elapsed time is 76.455629 seconds.
Elapsed time is 78.918337 seconds.
Elapsed time is 75.471862 seconds.
Elapsed time is 77.738802 seconds.
Elapsed time is 68.970668 seconds.
Elapsed time is 72.677332 seconds.
Elapsed time is 71.183188 seconds.
Elapsed time is 63.391765 seconds.
Elapsed time is 63.319062 seconds.
Elapsed time is 62.038970 seconds.
Elapsed time is 62.237103 seconds.
Elapsed time is 62.397408 seconds.
Elapsed time is 61.766018 seconds.
Elapsed time is 61.039015 seconds.
Elapsed time is 60.749885 seconds.
Elapsed time is 60.306558 seconds.
Elapsed time is 60.036271 seconds.
Elapsed time is 60.088344 seconds.
Elapsed time is 58.968816 seconds.
Elapsed time is 59.255008 seconds.
Elapsed time is 59.197541 seconds.
Elapsed time is 59.235425 seconds.
Elapsed time is 59.063500 seconds.
Elapsed time is 59.127277 seconds.
Elapsed time is 58.970795 seconds.
Elapsed time is 59.027372 seconds.
Elapsed time is 59.910375 seconds.
Elapsed time is 58.967686 seconds.
Elapsed time is 59.969904 seconds.
Elapsed time is 59.090180 seconds.
Elapsed time is 59.397688 seconds.
Elapsed time is 58.392203 seconds.
Elapsed time is 58.968602 seconds.
Elapsed time is 59.863976 seconds.
Elapsed time is 59.384966 seconds.
Elapsed time is 58.896141 seconds.
Elapsed time is 58.889562 seconds.
Elapsed time is 59.864201 seconds.
Elapsed time is 59.058747 seconds.
Elapsed time is 58.854981 seconds.
     1         346         2755.24        7.29e+05        0.001      0.0142111
Elapsed time is 58.650777 seconds.
Elapsed time is 58.852443 seconds.
Elapsed time is 59.229423 seconds.
Elapsed time is 58.781765 seconds.
Elapsed time is 58.589952 seconds.
Elapsed time is 58.557815 seconds.
Elapsed time is 58.630338 seconds.
Elapsed time is 59.545156 seconds.
Elapsed time is 58.823109 seconds.
Elapsed time is 58.846779 seconds.
Elapsed time is 58.823978 seconds.
Elapsed time is 58.332573 seconds.
Elapsed time is 58.589761 seconds.
Elapsed time is 59.874060 seconds.
Elapsed time is 58.984777 seconds.
Elapsed time is 58.637953 seconds.
Elapsed time is 58.926494 seconds.
Elapsed time is 58.403571 seconds.
Elapsed time is 58.545295 seconds.
Elapsed time is 58.817122 seconds.
Elapsed time is 58.908416 seconds.
Elapsed time is 58.643323 seconds.
Elapsed time is 59.129067 seconds.
Elapsed time is 58.670649 seconds.
Elapsed time is 58.508269 seconds.
Elapsed time is 66.597802 seconds.
Elapsed time is 58.636406 seconds.
Elapsed time is 58.462008 seconds.
Elapsed time is 58.353963 seconds.
Elapsed time is 59.548349 seconds.
Elapsed time is 58.746439 seconds.
Elapsed time is 58.561937 seconds.
Elapsed time is 59.043672 seconds.
Elapsed time is 58.869376 seconds.
Elapsed time is 58.667192 seconds.
Elapsed time is 58.548834 seconds.
Elapsed time is 59.839006 seconds.
Elapsed time is 58.779477 seconds.
Elapsed time is 59.413381 seconds.
Elapsed time is 58.812511 seconds.
Elapsed time is 58.528700 seconds.
Elapsed time is 59.888134 seconds.
Elapsed time is 58.932998 seconds.
Elapsed time is 59.442031 seconds.
Elapsed time is 58.614599 seconds.
Elapsed time is 58.758152 seconds.
Elapsed time is 58.715031 seconds.
Elapsed time is 58.658548 seconds.
Elapsed time is 58.690806 seconds.
Elapsed time is 58.560363 seconds.
Elapsed time is 59.166534 seconds.
Elapsed time is 58.950405 seconds.
Elapsed time is 59.347005 seconds.
Elapsed time is 58.645356 seconds.
Elapsed time is 58.468808 seconds.
Elapsed time is 58.943820 seconds.
Elapsed time is 58.459655 seconds.
Elapsed time is 58.557183 seconds.
Elapsed time is 58.884117 seconds.
Elapsed time is 58.929357 seconds.
Elapsed time is 59.272050 seconds.
Elapsed time is 59.834348 seconds.
Elapsed time is 58.610909 seconds.
Elapsed time is 58.397445 seconds.
Elapsed time is 59.044934 seconds.
Elapsed time is 58.673286 seconds.
Elapsed time is 58.621319 seconds.
Elapsed time is 58.910528 seconds.
Elapsed time is 58.741075 seconds.
Elapsed time is 58.868036 seconds.
Elapsed time is 59.122355 seconds.
Elapsed time is 58.505469 seconds.
Elapsed time is 58.502772 seconds.
Elapsed time is 60.770973 seconds.
Elapsed time is 58.881547 seconds.
Elapsed time is 58.890586 seconds.
Elapsed time is 59.664099 seconds.
Elapsed time is 59.043140 seconds.
Elapsed time is 58.690613 seconds.
Elapsed time is 58.571711 seconds.
Elapsed time is 58.932216 seconds.
Elapsed time is 58.716993 seconds.
Elapsed time is 58.522265 seconds.
Elapsed time is 58.337866 seconds.
Elapsed time is 58.563634 seconds.
Elapsed time is 58.747958 seconds.
Elapsed time is 58.509217 seconds.
Elapsed time is 58.442057 seconds.
Elapsed time is 58.459460 seconds.
Elapsed time is 58.623773 seconds.
Elapsed time is 58.824234 seconds.
Elapsed time is 58.560284 seconds.
Elapsed time is 58.520589 seconds.
Elapsed time is 59.267227 seconds.
Elapsed time is 58.509107 seconds.
Elapsed time is 59.024955 seconds.
Elapsed time is 58.673377 seconds.
Elapsed time is 59.561262 seconds.
Elapsed time is 58.469272 seconds.
Elapsed time is 58.582193 seconds.
Elapsed time is 58.465422 seconds.
Elapsed time is 59.232358 seconds.
Elapsed time is 58.541145 seconds.
Elapsed time is 59.342637 seconds.
Elapsed time is 59.163266 seconds.
Elapsed time is 58.657416 seconds.
Elapsed time is 58.448478 seconds.
Elapsed time is 58.550433 seconds.
Elapsed time is 58.713002 seconds.
Elapsed time is 58.771472 seconds.
Elapsed time is 58.468465 seconds.
Elapsed time is 58.542537 seconds.
Elapsed time is 59.423470 seconds.
Elapsed time is 58.428880 seconds.
Elapsed time is 58.679527 seconds.
Elapsed time is 58.984917 seconds.
Elapsed time is 58.490920 seconds.
Elapsed time is 58.799381 seconds.
Elapsed time is 59.098183 seconds.
Elapsed time is 58.819988 seconds.
Elapsed time is 58.727237 seconds.
Elapsed time is 58.685935 seconds.
Elapsed time is 59.067515 seconds.
Elapsed time is 59.259287 seconds.
Elapsed time is 59.152711 seconds.
Elapsed time is 59.274739 seconds.
Elapsed time is 59.194933 seconds.
Elapsed time is 58.771244 seconds.
Elapsed time is 58.661145 seconds.
Elapsed time is 58.457733 seconds.
Elapsed time is 58.743287 seconds.
Elapsed time is 58.555655 seconds.
Elapsed time is 58.361189 seconds.
Elapsed time is 58.483959 seconds.
Elapsed time is 58.846034 seconds.
Elapsed time is 59.024918 seconds.
Elapsed time is 58.581318 seconds.
Elapsed time is 58.555572 seconds.
Elapsed time is 58.729771 seconds.
Elapsed time is 58.529854 seconds.
Elapsed time is 58.648388 seconds.
Elapsed time is 58.667880 seconds.
Elapsed time is 59.056391 seconds.
Elapsed time is 58.968643 seconds.
Elapsed time is 58.377125 seconds.
Elapsed time is 58.494090 seconds.
Elapsed time is 58.702050 seconds.
Elapsed time is 58.667575 seconds.
Elapsed time is 58.743544 seconds.
Elapsed time is 58.598545 seconds.
Elapsed time is 59.182656 seconds.
Elapsed time is 59.185934 seconds.
Elapsed time is 58.524264 seconds.
Elapsed time is 58.601941 seconds.
Elapsed time is 58.467659 seconds.
Elapsed time is 58.719757 seconds.
Elapsed time is 58.907065 seconds.
Elapsed time is 58.582259 seconds.
Elapsed time is 59.045976 seconds.
Elapsed time is 58.691099 seconds.
Elapsed time is 58.671963 seconds.
Elapsed time is 58.265240 seconds.
Elapsed time is 58.889106 seconds.
Elapsed time is 58.600823 seconds.
Elapsed time is 59.295162 seconds.
Elapsed time is 59.272003 seconds.
Elapsed time is 59.778477 seconds.
Elapsed time is 58.627507 seconds.
Elapsed time is 58.937795 seconds.
Elapsed time is 58.683753 seconds.
Elapsed time is 58.547481 seconds.
Elapsed time is 58.359595 seconds.
Elapsed time is 58.583569 seconds.
     2         519         2732.52        1.18e+05       0.0001      0.0148891
Elapsed time is 58.455002 seconds.
Elapsed time is 59.835255 seconds.
Elapsed time is 58.594231 seconds.
Elapsed time is 59.225795 seconds.
Elapsed time is 59.382658 seconds.
Elapsed time is 58.629732 seconds.
Elapsed time is 59.066695 seconds.
Elapsed time is 58.718212 seconds.
Elapsed time is 58.977275 seconds.
Elapsed time is 58.598233 seconds.
Elapsed time is 58.655870 seconds.
Elapsed time is 58.661803 seconds.
Elapsed time is 58.527706 seconds.
Elapsed time is 58.767623 seconds.
Elapsed time is 58.410139 seconds.
Elapsed time is 58.586361 seconds.
Elapsed time is 58.513864 seconds.
Elapsed time is 58.429598 seconds.
Elapsed time is 58.638301 seconds.
Elapsed time is 58.389782 seconds.
Elapsed time is 58.408485 seconds.
Elapsed time is 58.583381 seconds.
Elapsed time is 58.255267 seconds.
Elapsed time is 58.459095 seconds.
Elapsed time is 58.599077 seconds.
Elapsed time is 61.946860 seconds.
Elapsed time is 58.534572 seconds.
Elapsed time is 58.634292 seconds.
Elapsed time is 58.656933 seconds.
Elapsed time is 58.776864 seconds.
Elapsed time is 58.673715 seconds.
Elapsed time is 59.759116 seconds.
Elapsed time is 58.649036 seconds.
Elapsed time is 58.603306 seconds.
Elapsed time is 58.560131 seconds.
Elapsed time is 58.470476 seconds.
Elapsed time is 59.497467 seconds.
Elapsed time is 58.455827 seconds.
Elapsed time is 59.052096 seconds.
Elapsed time is 58.379008 seconds.
Elapsed time is 58.533584 seconds.
Elapsed time is 59.880500 seconds.
Elapsed time is 58.896719 seconds.
Elapsed time is 59.020965 seconds.
Elapsed time is 58.471131 seconds.
Elapsed time is 58.513080 seconds.
Elapsed time is 58.362200 seconds.
Elapsed time is 59.371528 seconds.
Elapsed time is 59.245497 seconds.
Elapsed time is 58.816916 seconds.
Elapsed time is 58.556654 seconds.
Elapsed time is 58.700020 seconds.
Elapsed time is 58.559716 seconds.
Elapsed time is 58.592257 seconds.
Elapsed time is 58.765617 seconds.
Elapsed time is 58.588479 seconds.
Elapsed time is 58.543757 seconds.
Elapsed time is 58.355447 seconds.
Elapsed time is 58.369128 seconds.
Elapsed time is 59.533968 seconds.
Elapsed time is 59.389693 seconds.
Elapsed time is 58.786520 seconds.
Elapsed time is 58.876277 seconds.
Elapsed time is 58.601895 seconds.
Elapsed time is 58.650809 seconds.
Elapsed time is 58.462628 seconds.
Elapsed time is 58.478775 seconds.
Elapsed time is 58.549694 seconds.
Elapsed time is 58.559645 seconds.
Elapsed time is 58.691676 seconds.
Elapsed time is 59.211093 seconds.
Elapsed time is 58.727297 seconds.
Elapsed time is 58.576223 seconds.
Elapsed time is 58.689744 seconds.
Elapsed time is 58.758722 seconds.
Elapsed time is 59.221100 seconds.
Elapsed time is 59.260823 seconds.
Elapsed time is 58.688797 seconds.
Elapsed time is 59.535530 seconds.
Elapsed time is 59.904349 seconds.
Elapsed time is 62.442091 seconds.
Elapsed time is 58.787747 seconds.
Elapsed time is 59.625357 seconds.
Elapsed time is 58.993250 seconds.
Elapsed time is 59.557207 seconds.
Elapsed time is 58.428823 seconds.
Elapsed time is 58.497567 seconds.
Elapsed time is 58.423582 seconds.
Elapsed time is 58.532597 seconds.
Elapsed time is 61.479000 seconds.
Elapsed time is 59.635882 seconds.
Elapsed time is 58.759329 seconds.
Elapsed time is 58.893493 seconds.
Elapsed time is 58.494612 seconds.
Elapsed time is 58.383452 seconds.
Elapsed time is 58.593447 seconds.
Elapsed time is 58.557293 seconds.
Elapsed time is 58.624171 seconds.
Elapsed time is 58.575120 seconds.
Elapsed time is 58.395202 seconds.
Elapsed time is 58.423939 seconds.
Elapsed time is 58.706887 seconds.
Elapsed time is 58.715147 seconds.
Elapsed time is 58.740124 seconds.
Elapsed time is 58.487413 seconds.
Elapsed time is 59.340323 seconds.
Elapsed time is 58.640980 seconds.
Elapsed time is 60.561898 seconds.
Elapsed time is 58.590525 seconds.
Elapsed time is 59.369638 seconds.
Elapsed time is 59.016030 seconds.
Elapsed time is 58.881873 seconds.
Elapsed time is 58.668447 seconds.
Elapsed time is 58.936452 seconds.
Elapsed time is 58.725233 seconds.
Elapsed time is 59.053420 seconds.
Elapsed time is 58.598013 seconds.
Elapsed time is 58.714095 seconds.
Elapsed time is 58.528209 seconds.
Elapsed time is 58.616207 seconds.
Elapsed time is 58.926466 seconds.
Elapsed time is 58.772033 seconds.
Elapsed time is 58.744567 seconds.
Elapsed time is 58.817545 seconds.
Elapsed time is 58.574534 seconds.
Elapsed time is 58.503592 seconds.
Elapsed time is 59.106127 seconds.
Elapsed time is 59.161407 seconds.
Elapsed time is 58.587098 seconds.
Elapsed time is 58.976353 seconds.
Elapsed time is 59.153285 seconds.
Elapsed time is 59.110511 seconds.
Elapsed time is 58.420843 seconds.
Elapsed time is 58.519456 seconds.
Elapsed time is 59.384943 seconds.
Elapsed time is 58.995332 seconds.
Elapsed time is 58.657086 seconds.
Elapsed time is 60.145520 seconds.
Elapsed time is 58.665613 seconds.
Elapsed time is 58.775565 seconds.
Elapsed time is 58.503230 seconds.
Elapsed time is 58.746390 seconds.
Elapsed time is 58.679730 seconds.
Elapsed time is 58.899373 seconds.
Elapsed time is 58.427023 seconds.
Elapsed time is 58.691779 seconds.
Elapsed time is 58.963793 seconds.
Elapsed time is 58.565593 seconds.
Elapsed time is 58.598911 seconds.
Elapsed time is 58.929664 seconds.
Elapsed time is 58.755372 seconds.
Elapsed time is 58.455756 seconds.
Elapsed time is 58.799430 seconds.
Elapsed time is 58.635462 seconds.
Elapsed time is 58.491996 seconds.
Elapsed time is 58.463168 seconds.
Elapsed time is 58.753122 seconds.
Elapsed time is 58.502612 seconds.
Elapsed time is 58.506798 seconds.
Elapsed time is 58.453959 seconds.
Elapsed time is 59.419608 seconds.
Elapsed time is 58.474781 seconds.
Elapsed time is 58.558928 seconds.
Elapsed time is 59.614237 seconds.
Elapsed time is 59.572489 seconds.
Elapsed time is 59.183253 seconds.
Elapsed time is 59.469803 seconds.
Elapsed time is 58.714269 seconds.
Elapsed time is 58.676619 seconds.
Elapsed time is 58.618066 seconds.
Elapsed time is 58.535441 seconds.
Elapsed time is 62.218594 seconds.
Elapsed time is 58.536212 seconds.
Elapsed time is 59.897983 seconds.
Elapsed time is 58.701751 seconds.
Elapsed time is 58.714991 seconds.
Elapsed time is 59.029677 seconds.
Elapsed time is 59.224533 seconds.
Elapsed time is 58.380628 seconds.
Elapsed time is 58.961464 seconds.
Elapsed time is 58.510623 seconds.
Elapsed time is 58.424152 seconds.
Elapsed time is 58.633426 seconds.
     3         702         2718.63        1.15e+06        1e+06     0.00296332
Elapsed time is 59.146460 seconds.
Elapsed time is 58.649218 seconds.
Elapsed time is 59.548894 seconds.
Elapsed time is 58.535688 seconds.
Elapsed time is 58.705269 seconds.
Elapsed time is 59.621233 seconds.
Elapsed time is 58.562299 seconds.
Elapsed time is 58.672090 seconds.
Elapsed time is 58.817585 seconds.
Elapsed time is 58.991357 seconds.
Elapsed time is 58.615786 seconds.
Elapsed time is 58.403647 seconds.
Elapsed time is 59.007157 seconds.
Elapsed time is 58.406358 seconds.
Elapsed time is 59.066450 seconds.
Elapsed time is 58.542599 seconds.
Elapsed time is 58.498362 seconds.
Elapsed time is 58.818382 seconds.
Elapsed time is 58.704615 seconds.
Elapsed time is 58.747917 seconds.
Elapsed time is 58.857063 seconds.
Elapsed time is 58.911882 seconds.
Elapsed time is 58.373678 seconds.
Elapsed time is 58.658299 seconds.
Elapsed time is 58.510718 seconds.
Elapsed time is 58.543823 seconds.
Elapsed time is 59.065494 seconds.
Elapsed time is 58.532949 seconds.
Elapsed time is 58.603815 seconds.
Elapsed time is 58.663177 seconds.
Elapsed time is 58.412448 seconds.
Elapsed time is 58.457694 seconds.
Elapsed time is 58.326927 seconds.
Elapsed time is 58.920332 seconds.
Elapsed time is 58.468056 seconds.
Elapsed time is 58.520874 seconds.
Elapsed time is 58.789679 seconds.
Elapsed time is 58.491953 seconds.
Elapsed time is 58.670732 seconds.
Elapsed time is 58.514537 seconds.
Elapsed time is 58.556502 seconds.
Elapsed time is 58.803894 seconds.
Elapsed time is 58.618424 seconds.
Elapsed time is 58.861955 seconds.
Elapsed time is 58.461774 seconds.
Elapsed time is 58.279605 seconds.
Elapsed time is 59.302221 seconds.
Elapsed time is 58.314399 seconds.
Elapsed time is 58.884993 seconds.
Elapsed time is 58.711858 seconds.
Elapsed time is 58.337219 seconds.
Elapsed time is 58.755832 seconds.
Elapsed time is 58.580801 seconds.
